城市编码,城市,大类,中类,小类,名称,经度,纬度
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西南宁宾阳古辣加油站,108.977048,23.113976
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西辉煌都南马山上线站,108.105193,23.725864
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西南宁马山杨圩加油站,108.305602,23.534004
450100,南宁市,汽车服务,加油站,中国石化,中国石化加油站(校椅镇财政局东北),109.246289,22.823579
450100,南宁市,汽车服务,加油站,中国石化,中国石化209国道加油站,109.361355,22.798726
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西南宁宾阳王灵加油站,109.049181,23.179507
450100,南宁市,汽车服务,加油站,中国石化,中国石化横县马岭加油站,109.344922,22.812468
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西南宁邕宁甲山加油站,108.388603,22.359810
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西辉煌都南马山下线站,108.104914,23.727735
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西南宁横县百合加油站,109.453702,22.686125
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西辉煌横县石塘南站,109.131725,22.893707
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西南宁马山城东加油站,108.169292,23.692884
450100,南宁市,汽车服务,加油站,中国石化,中国石化飞龙服务区加油站,108.930092,22.630294
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西南宁横县景城加油站,109.336998,22.721214
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西南宁宾阳新圩加油站,109.226348,23.196455
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西南宁横县云表加油站,109.387340,22.897983
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西南宁宾阳武陵加油站,108.902371,23.137218
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西南宁武鸣区仙湖加油站,108.095906,23.351979
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西南宁上林三里加油站,108.726173,23.509916
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西南宁宾阳广达加油站,108.984213,23.174759
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西南宁马山林圩加油站,108.136652,23.523411
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西南宁武鸣区府城加油站,108.208639,23.422924
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西南宁武鸣区甘圩加油站,108.231836,22.975616
450100,南宁市,汽车服务,加油站,中国石化,中国石化上林塘红加油站,108.642074,23.662845
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西南宁横县青桐加油站,109.193477,22.893883
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西南宁宾阳中山加油站,108.836391,23.243134
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西南宁宾阳邹圩加油站,108.884213,23.362772
450100,南宁市,汽车服务,加油站,中国石化,中国石化上林镇圩加油站,108.422604,23.613232
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西南宁隆安南圩加油站,107.670557,23.125234
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西南宁宾阳大模加油站,108.827853,23.252600
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西南宁马山第一加油站,108.158150,23.709197
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西南宁宾阳长岭加油站,108.849830,23.234978
450100,南宁市,汽车服务,加油站,中国石化,中国石化飞龙服务区加油站,108.932727,22.631244
450100,南宁市,汽车服务,加油站,中国石化,中国石化加油站南宁武鸣太平加油站,108.437773,23.110782
450100,南宁市,汽车服务,加油站,中国石化,中国石化邕宁凤婷加油站,108.382598,22.387483
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西南宁武鸣区灵马加油站,107.908577,23.382990
450100,南宁市,汽车服务,加油站,中国石化,中国石化锣圩加油站,108.031621,23.264023
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西南宁宾阳王灵二加油站,109.048142,23.180342
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西辉煌云表南加油站,109.357561,22.874918
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西南宁马山金钗加油站,108.427902,23.995916
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西南宁隆安屏山加油站,107.584942,22.948943
450100,南宁市,汽车服务,加油站,中国石化,中国石化乔贤溢禧加油站,108.700600,23.663947
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西南宁隆安乔建加油站,107.733630,23.048451
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西南宁宾阳勒马加油站,108.829051,23.277187
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西辉煌横县石塘北站,109.131843,22.894743
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西南宁上林白圩加油站,108.732057,23.422327
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西南宁宾阳凤凰加油站,108.908237,23.425829
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西南宁隆安都结加油站,107.468920,23.190755
450100,南宁市,汽车服务,加油站,中国石化,中国石化金钗镇金龙加油站,108.440128,24.002212
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西南宁马山永州加油站,107.833550,23.553124
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西南宁宾阳四镇加油站,108.795714,23.328785
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西南宁马山北兴加油站,108.172342,23.723001
450100,南宁市,汽车服务,加油站,中国石化,中国石化广西南宁武鸣区两江加油站,108.377688,23.428423
450100,南宁市,汽车服务,加油站,中国石化,中国石化兴隆加油站,109.419770,22.798562
450100,南宁市,汽车服务,加油站,中国石油,中国石油那舅加油站,108.463375,22.805918
450100,南宁市,汽车服务,加油站,中国石油,中国石油广西交投西燕服务区下线加油站,108.524252,23.540131
450100,南宁市,汽车服务,加油站,中国石油,中国石油金友加油站(广源村),108.130519,22.565121
450100,南宁市,汽车服务,加油站,中国石油,中国石油南宁交投洪历加油站,108.248104,22.763177
450100,南宁市,汽车服务,加油站,中国石油,中国石油华洋加油站,108.141368,22.841946
450100,南宁市,汽车服务,加油站,中国石油,中国石油上林环城加油站,108.622053,23.422197
450100,南宁市,汽车服务,加油站,中国石油,中国石油横县良圻加油站,109.005412,22.779958
450100,南宁市,汽车服务,加油站,中国石油,中国石油加油站,108.773155,23.215707
450100,南宁市,汽车服务,加油站,中国石油,中国石油广西交投西燕服务区上线加油站,108.523382,23.541758
450100,南宁市,汽车服务,加油站,中国石油,中国石油隆安大林加油站,107.786471,23.127413
450100,南宁市,汽车服务,加油站,中国石油,中国石油北投能源团垌服务区下线加油站,108.368474,22.412630
450100,南宁市,汽车服务,加油站,中国石油,中国石油上林城西加油站,108.608727,23.410844
450100,南宁市,汽车服务,加油站,中国石油,中国石油宾阳金塘加油站,109.136549,23.200402
450100,南宁市,汽车服务,加油站,中国石油,中国石油横州云表加油站,109.382234,22.882679
450100,南宁市,汽车服务,加油站,中国石油,中国石油广西交投莲塘(上行)服务区加油站,108.041476,23.538896
450100,南宁市,汽车服务,加油站,中国石油,中国石油广西交投莲塘(下行)服务区加油站,108.045619,23.538670
450100,南宁市,汽车服务,加油站,中国石油,中国石油横州那阳加油站,109.341102,22.702216
450100,南宁市,汽车服务,加油站,中国石油,中国石油横州长安加油站,109.304972,22.713245
450100,南宁市,汽车服务,加油站,中国石油,中国石油宾阳宾武加油站,108.870380,23.172320
450100,南宁市,汽车服务,加油站,中国石油,中国石油马山西城加油站,108.154701,23.700139
450100,南宁市,汽车服务,加油站,中国石油,中国石油北投能源团垌服务区上线加油站,108.369747,22.411112
450100,南宁市,汽车服务,加油站,中国石油,中国石油宾阳环球加油站,109.069071,23.184987
450100,南宁市,汽车服务,加油站,中国石油,中国石油南宁马山北桥加油站,108.172567,23.718084
450100,南宁市,汽车服务,加油站,中国石油,中国石油横州长运加油站,109.255875,22.771297
450100,南宁市,汽车服务,加油站,中国石油,中国石油横州长宁加油站,109.205444,22.890574
450100,南宁市,汽车服务,加油站,中国石油,中国石油马山乐圩加油站,108.109882,23.731337
450100,南宁市,汽车服务,其它能源站,其它能源站,中国石化隆桂加油加气站,108.167678,22.831051
450100,南宁市,汽车服务,加气站,加气站,中国燃气LNG东盟加气站,108.179548,23.177200
450100,南宁市,汽车服务,加气站,加气站,小橙能源大沙田LNG加气站,108.338328,22.760466
450100,南宁市,汽车服务,加气站,加气站,小橙能源金桥LNG加气站,108.383674,22.863277
450100,南宁市,汽车服务,加气站,加气站,小橙能源西乡塘LNG加气站,108.219920,22.830897
450100,南宁市,汽车服务,加气站,加气站,龙岗公交LNG加气站,108.483210,22.770271
450100,南宁市,汽车服务,加气站,加气站,蓝天燃气LNGCNG加气站,108.297604,23.074950
450100,南宁市,汽车服务,加气站,加气站,小橙能源玉洞LNG加气站,108.335851,22.726207
450100,南宁市,汽车服务,加气站,加气站,武鸣里建加气站,108.179218,23.177492
450100,南宁市,汽车服务,加气站,加气站,望州CNG加气站(暂停营业),108.341847,22.847487
450100,南宁市,汽车服务,加气站,加气站,中国燃气CNG加气站(暂停营业),108.237081,22.797702
450100,南宁市,汽车服务,加气站,加气站,安吉公交LNG加气站(暂停营业),108.299247,22.881886
450100,南宁市,汽车服务,加气站,加气站,中国燃气南宁交投三屋CNG加气站(暂停营业),108.432175,22.809807
450100,南宁市,汽车服务,加气站,加气站,沙井公交LNG加气站(暂停营业),108.228479,22.783808
450100,南宁市,汽车服务,加气站,加气站,中国海油宾阳东服务区加气站(暂停营业),109.056550,23.233629
450100,南宁市,汽车服务,加气站,加气站,中国海油宾阳东服务区加气站(暂停营业),109.053781,23.231151
450100,南宁市,汽车服务,汽车养护/装饰,汽车养护,尊车港龙膜精英店,108.422026,22.788122
450100,南宁市,汽车服务,汽车养护/装饰,汽车养护,3M哈里伯爵汽车贴膜·3M广西代理直营店,108.412536,22.828462
450100,南宁市,汽车服务,汽车养护/装饰,汽车养护,途虎养车工场店(南宁青环路店),108.420322,22.807234
450100,南宁市,汽车服务,汽车养护/装饰,汽车养护,京东养车(北大北路店),108.299139,22.828208
450100,南宁市,汽车服务,汽车养护/装饰,汽车养护,途虎养车工场店(南宁五象大道店),108.394490,22.759050
450100,南宁市,汽车服务,汽车养护/装饰,汽车养护,龙膜旗舰店·尊车贴膜连锁(江南店),108.257971,22.774278
450100,南宁市,汽车服务,汽车养护/装饰,汽车养护,途虎养车工场店(南宁五象东风路店),108.343036,22.737495
450100,南宁市,汽车服务,汽车养护/装饰,汽车养护,天猫养车(科园广科中心店),108.272973,22.866261
450100,南宁市,汽车服务,汽车养护/装饰,汽车养护,京东养车(汇东星城金阳路店),108.281119,22.755160
450100,南宁市,汽车服务,汽车养护/装饰,汽车养护,精一门膜业(广西南宁店),108.294317,22.770111
450100,南宁市,汽车服务,汽车养护/装饰,汽车养护,AE86汽车美容社,108.372798,22.817190
450100,南宁市,汽车服务,汽车养护/装饰,汽车养护,BOP保镖隐形车衣·南宁贴客汽车美容服务有限公司,108.407112,22.830671
450100,南宁市,汽车服务,汽车养护/装饰,汽车养护,途虎养车工场店(南宁星光大道店),108.310225,22.797525
